Antal nya cancerfall, Ålder: 0-85+, Diagnos:191 Tumör i huden, ej malignt melanom, oavsett tumörtyp
År;Region;Ålder;Män;Kvinnor
1981;Dalarnas län;50­54;1;0
1981;Dalarnas län;55­59;1;0
1981;Dalarnas län;60­64;1;1
1981;Dalarnas län;65­69;2;0
1981;Dalarnas län;70­74;4;2
1981;Dalarnas län;75­79;4;1
1981;Dalarnas län;80­84;2;3
1981;Dalarnas län;85+;1;2
1981;Gävleborgs län;0­4;0;0
1981;Gävleborgs län;5­9;0;0
1981;Gävleborgs län;10­14;0;0
1981;Gävleborgs län;15­19;0;0
1981;Gävleborgs län;20­24;0;0
1981;Gävleborgs län;25­29;0;0
1981;Gävleborgs län;30­34;1;0
1981;Gävleborgs län;35­39;0;0
1981;Gävleborgs län;40­44;0;0
1981;Gävleborgs län;45­49;0;0
1981;Gävleborgs län;50­54;0;1
1981;Gävleborgs län;55­59;2;0
1981;Gävleborgs län;60­64;2;0
1981;Gävleborgs län;65­69;3;4
1981;Gävleborgs län;70­74;5;3
1981;Gävleborgs län;75­79;3;2
1981;Gävleborgs län;80­84;1;6
1981;Gävleborgs län;85+;1;4
1981;Västernorrlands län;0­4;0;0
1981;Västernorrlands län;5­9;0;0
1981;Västernorrlands län;10­14;0;0
1981;Västernorrlands län;15­19;0;0
1981;Västernorrlands län;20­24;0;0
1981;Västernorrlands län;25­29;0;0
1981;Västernorrlands län;30­34;0;0
1981;Västernorrlands län;35­39;0;0
1981;Västernorrlands län;40­44;2;0
1981;Västernorrlands län;45­49;0;0
1981;Västernorrlands län;50­54;0;0
1981;Västernorrlands län;55­59;2;1
1981;Västernorrlands län;60­64;1;0
1981;Västernorrlands län;65­69;1;0
1981;Västernorrlands län;70­74;3;1
1981;Västernorrlands län;75­79;4;2
1981;Västernorrlands län;80­84;0;0
1981;Västernorrlands län;85+;0;2
1981;Jämtlands län;0­4;0;0
1981;Jämtlands län;5­9;0;0
1981;Jämtlands län;10­14;0;0
1981;Jämtlands län;15­19;0;0
1981;Jämtlands län;20­24;0;0
1981;Jämtlands län;25­29;0;0
1981;Jämtlands län;30­34;0;0
1981;Jämtlands län;35­39;0;0
1981;Jämtlands län;40­44;0;0
1981;Jämtlands län;45­49;0;0
1981;Jämtlands län;50­54;0;0
1981;Jämtlands län;55­59;0;0
1981;Jämtlands län;60­64;2;0
1981;Jämtlands län;65­69;0;1
1981;Jämtlands län;70­74;3;0
1981;Jämtlands län;75­79;3;1
1981;Jämtlands län;80­84;1;2
1981;Jämtlands län;85+;3;0
1981;Västerbottens län;0­4;0;0
1981;Västerbottens län;5­9;0;0
1981;Västerbottens län;10­14;0;0
1981;Västerbottens län;15­19;0;0
1981;Västerbottens län;20­24;0;0
1981;Västerbottens län;25­29;0;0
1981;Västerbottens län;30­34;0;0
1981;Västerbottens län;35­39;1;0
1981;Västerbottens län;40­44;0;2
1981;Västerbottens län;45­49;0;0
1981;Västerbottens län;50­54;0;0
1981;Västerbottens län;55­59;1;0
1981;Västerbottens län;60­64;0;2
1981;Västerbottens län;65­69;1;0
1981;Västerbottens län;70­74;1;1
1981;Västerbottens län;75­79;1;2
1981;Västerbottens län;80­84;2;1
1981;Västerbottens län;85+;1;2
1981;Norrbottens län;0­4;0;0
1981;Norrbottens län;5­9;0;0
1981;Norrbottens län;10­14;0;0
1981;Norrbottens län;15­19;0;0
1981;Norrbottens län;20­24;0;0
1981;Norrbottens län;25­29;0;0
1981;Norrbottens län;30­34;0;0
1981;Norrbottens län;35­39;0;0
1981;Norrbottens län;40­44;0;0
1981;Norrbottens län;45­49;0;0
1981;Norrbottens län;50­54;0;2
1981;Norrbottens län;55­59;0;0
1981;Norrbottens län;60­64;2;0
1981;Norrbottens län;65­69;0;1
1981;Norrbottens län;70­74;2;3
1981;Norrbottens län;75­79;1;0
1981;Norrbottens län;80­84;1;0
1981;Norrbottens län;85+;2;1
1980;Riket;0­4;1;0
1980;Riket;5­9;0;0
1980;Riket;10­14;1;0
1980;Riket;15­19;1;0
1980;Riket;20­24;1;0
1980;Riket;25­29;0;0
1980;Riket;30­34;5;2
1980;Riket;35­39;4;2
1980;Riket;40­44;5;2
1980;Riket;45­49;8;3
1980;Riket;50­54;17;4
1980;Riket;55­59;22;12
1980;Riket;60­64;58;17
1980;Riket;65­69;67;31
1980;Riket;70­74;147;49
1980;Riket;75­79;114;76
1980;Riket;80­84;110;81
1980;Riket;85+;98;97
1980;Stockholms län;0­4;0;0
1980;Stockholms län;5­9;0;0
1980;Stockholms län;10­14;0;0
1980;Stockholms län;15­19;1;0
1980;Stockholms län;20­24;0;0
1980;Stockholms län;25­29;0;0
1980;Stockholms län;30­34;2;0
1980;Stockholms län;35­39;0;0
1980;Stockholms län;40­44;2;0
1980;Stockholms län;45­49;0;1
1980;Stockholms län;50­54;2;1
1980;Stockholms län;55­59;5;0
1980;Stockholms län;60­64;3;3
1980;Stockholms län;65­69;10;6
1980;Stockholms län;70­74;16;7
1980;Stockholms län;75­79;6;10
1980;Stockholms län;80­84;17;8
1980;Stockholms län;85+;14;9
1980;Uppsala län;0­4;0;0
1980;Uppsala län;5­9;0;0
1980;Uppsala län;10­14;0;0
1980;Uppsala län;15­19;0;0
1980;Uppsala län;20­24;0;0
1980;Uppsala län;25­29;0;0
1980;Uppsala län;30­34;0;0
1980;Uppsala län;35­39;0;0
1980;Uppsala län;40­44;1;1
1980;Uppsala län;45­49;0;0
1980;Uppsala län;50­54;0;0
1980;Uppsala län;55­59;0;0
1980;Uppsala län;60­64;1;0
1980;Uppsala län;65­69;0;1
1980;Uppsala län;70­74;4;0
1980;Uppsala län;75­79;2;2
1980;Uppsala län;80­84;1;2
1980;Uppsala län;85+;3;2
1980;Södermanlands län;0­4;0;0
1980;Södermanlands län;5­9;0;0
1980;Södermanlands län;10­14;0;0
1980;Södermanlands län;15­19;0;0
1980;Södermanlands län;20­24;0;0
1980;Södermanlands län;25­29;0;0
1980;Södermanlands län;30­34;0;0
1980;Södermanlands län;35­39;0;0
1980;Södermanlands län;40­44;0;1
1980;Södermanlands län;45­49;0;0
1980;Södermanlands län;50­54;1;0
1980;Södermanlands län;55­59;0;0
1980;Södermanlands län;60­64;3;2
1980;Södermanlands län;65­69;2;0
1980;Södermanlands län;70­74;7;0
1980;Södermanlands län;75­79;6;1
1980;Södermanlands län;80­84;5;3
1980;Södermanlands län;85+;1;3
1980;Östergötlands län;0­4;0;0
1980;Östergötlands län;5­9;0;0
1980;Östergötlands län;10­14;0;0
1980;Östergötlands län;15­19;0;0
1980;Östergötlands län;20­24;0;0
1980;Östergötlands län;25­29;0;0
1980;Östergötlands län;30­34;2;0
1980;Östergötlands län;35­39;0;0
1980;Östergötlands län;40­44;0;0
1980;Östergötlands län;45­49;2;0
1980;Östergötlands län;50­54;1;0
1980;Östergötlands län;55­59;0;2
1980;Östergötlands län;60­64;2;3
1980;Östergötlands län;65­69;5;2
1980;Östergötlands län;70­74;8;1
1980;Östergötlands län;75­79;7;0
1980;Östergötlands län;80­84;5;3
1980;Östergötlands län;85+;3;0
1980;Jönköpings län;0­4;0;0
1980;Jönköpings län;5­9;0;0
1980;Jönköpings län;10­14;0;0
1980;Jönköpings län;15­19;0;0
1980;Jönköpings län;20­24;0;0
1980;Jönköpings län;25­29;0;0
1980;Jönköpings län;30­34;0;0
1980;Jönköpings län;35­39;0;0
1980;Jönköpings län;40­44;1;0
1980;Jönköpings län;45­49;1;1
1980;Jönköpings län;50­54;0;0
1980;Jönköpings län;55­59;1;1
1980;Jönköpings län;60­64;2;0
1980;Jönköpings län;65­69;4;3
1980;Jönköpings län;70­74;9;2
1980;Jönköpings län;75­79;3;1
1980;Jönköpings län;80­84;3;1
1980;Jönköpings län;85+;4;7
1980;Kronobergs län;0­4;0;0
1980;Kronobergs län;5­9;0;0
1980;Kronobergs län;10­14;0;0
1980;Kronobergs län;15­19;0;0
1980;Kronobergs län;20­24;0;0
1980;Kronobergs län;25­29;0;0
1980;Kronobergs län;30­34;0;0
1980;Kronobergs län;35­39;1;0
1980;Kronobergs län;40­44;0;0
1980;Kronobergs län;45­49;0;0
1980;Kronobergs län;50­54;1;0
1980;Kronobergs län;55­59;0;0
1980;Kronobergs län;60­64;3;0
1980;Kronobergs län;65­69;0;1
1980;Kronobergs län;70­74;5;1
1980;Kronobergs län;75­79;2;0
1980;Kronobergs län;80­84;5;1
1980;Kronobergs län;85+;3;5
1980;Kalmar län;0­4;0;0
1980;Kalmar län;5­9;0;0
1980;Kalmar län;10­14;0;0
1980;Kalmar län;15­19;0;0
1980;Kalmar län;20­24;0;0
1980;Kalmar län;25­29;0;0
1980;Kalmar län;30­34;0;0
1980;Kalmar län;35­39;0;0
1980;Kalmar län;40­44;0;0
1980;Kalmar län;45­49;1;0
1980;Kalmar län;50­54;1;0
1980;Kalmar län;55­59;1;0
1980;Kalmar län;60­64;1;0
1980;Kalmar län;65­69;3;1
1980;Kalmar län;70­74;5;3
1980;Kalmar län;75­79;4;1
1980;Kalmar län;80­84;3;2
1980;Kalmar län;85+;1;4
1980;Gotlands län;0­4;0;0
1980;Gotlands län;5­9;0;0
1980;Gotlands län;10­14;0;0
1980;Gotlands län;15­19;0;0
1980;Gotlands län;20­24;0;0
1980;Gotlands län;25­29;0;0
1980;Gotlands län;30­34;0;0
1980;Gotlands län;35­39;0;0
1980;Gotlands län;40­44;0;0
1980;Gotlands län;45­49;0;0
1980;Gotlands län;50­54;0;0
1980;Gotlands län;55­59;0;0
1980;Gotlands län;60­64;1;0
1980;Gotlands län;65­69;1;0
1980;Gotlands län;70­74;1;2
1980;Gotlands län;75­79;1;0
1980;Gotlands län;80­84;0;1
1980;Gotlands län;85+;0;1
1980;Blekinge län;0­4;0;0
1980;Blekinge län;5­9;0;0
1980;Blekinge län;10­14;0;0
1980;Blekinge län;15­19;0;0
1980;Blekinge län;20­24;0;0
1980;Blekinge län;25­29;0;0
1980;Blekinge län;30­34;0;0
1980;Blekinge län;35­39;0;0
1980;Blekinge län;40­44;0;0
1980;Blekinge län;45­49;2;0
1980;Blekinge län;50­54;0;0
1980;Blekinge län;55­59;0;1
1980;Blekinge län;60­64;2;2
1980;Blekinge län;65­69;2;1
1980;Blekinge län;70­74;8;0
1980;Blekinge län;75­79;5;7
1980;Blekinge län;80­84;2;3
1980;Blekinge län;85+;3;3
1980;Skåne län;0­4;0;0
1980;Skåne län;5­9;0;0
1980;Skåne län;10­14;1;0
1980;Skåne län;15­19;0;0
1980;Skåne län;20­24;0;0
1980;Skåne län;25­29;0;0
1980;Skåne län;30­34;0;1
1980;Skåne län;35­39;1;0
1980;Skåne län;40­44;0;0
1980;Skåne län;45­49;1;0
1980;Skåne län;50­54;3;2
1980;Skåne län;55­59;1;1
1980;Skåne län;60­64;10;1
1980;Skåne län;65­69;9;3
1980;Skåne län;70­74;27;7
1980;Skåne län;75­79;24;22
1980;Skåne län;80­84;22;21
1980;Skåne län;85+;22;22
1980;Hallands län;0­4;0;0
1980;Hallands län;5­9;0;0
1980;Hallands län;10­14;0;0
1980;Hallands län;15­19;0;0
1980;Hallands län;20­24;0;0
1980;Hallands län;25­29;0;0
1980;Hallands län;30­34;0;0
1980;Hallands län;35­39;0;0
1980;Hallands län;40­44;0;0
1980;Hallands län;45­49;0;0
1980;Hallands län;50­54;1;0
1980;Hallands län;55­59;1;1
1980;Hallands län;60­64;0;0
1980;Hallands län;65­69;4;0
1980;Hallands län;70­74;4;0
1980;Hallands län;75­79;6;2
1980;Hallands län;80­84;4;1
1980;Hallands län;85+;6;2
1980;Västra Götalands län;0­4;1;0
1980;Västra Götalands län;5­9;0;0
1980;Västra Götalands län;10­14;0;0
1980;Västra Götalands län;15­19;0;0
1980;Västra Götalands län;20­24;1;0
1980;Västra Götalands län;25­29;0;0
1980;Västra Götalands län;30­34;1;0
1980;Västra Götalands län;35­39;1;1
1980;Västra Götalands län;40­44;0;0
1980;Västra Götalands län;45­49;0;0
1980;Västra Götalands län;50­54;1;1
1980;Västra Götalands län;55­59;8;1
1980;Västra Götalands län;60­64;16;3
1980;Västra Götalands län;65­69;13;5
1980;Västra Götalands län;70­74;25;14
1980;Västra Götalands län;75­79;24;13
1980;Västra Götalands län;80­84;26;20
1980;Västra Götalands län;85+;21;16
1980;Värmlands län;0­4;0;0
1980;Värmlands län;5­9;0;0
1980;Värmlands län;10­14;0;0
1980;Värmlands län;15­19;0;0
1980;Värmlands län;20­24;0;0
1980;Värmlands län;25­29;0;0
1980;Värmlands län;30­34;0;0
1980;Värmlands län;35­39;1;0
1980;Värmlands län;40­44;0;0
1980;Värmlands län;45­49;0;0
1980;Värmlands län;50­54;1;0
1980;Värmlands län;55­59;0;0
1980;Värmlands län;60­64;3;0
1980;Värmlands län;65­69;2;2
1980;Värmlands län;70­74;3;2
1980;Värmlands län;75­79;2;2
1980;Värmlands län;80­84;1;3
1980;Värmlands län;85+;4;1
1980;Örebro län;0­4;0;0
1980;Örebro län;5­9;0;0
1980;Örebro län;10­14;0;0
1980;Örebro län;15­19;0;0
1980;Örebro län;20­24;0;0
1980;Örebro län;25­29;0;0
1980;Örebro län;30­34;0;0
1980;Örebro län;35­39;0;0
1980;Örebro län;40­44;0;0
1980;Örebro län;45­49;0;0
1980;Örebro län;50­54;1;0
1980;Örebro län;55­59;1;1
1980;Örebro län;60­64;0;0
1980;Örebro län;65­69;1;0
1980;Örebro län;70­74;5;0
1980;Örebro län;75­79;2;4
1980;Örebro län;80­84;3;2
1980;Örebro län;85+;1;3
1980;Västmanlands län;0­4;0;0
1980;Västmanlands län;5­9;0;0
1980;Västmanlands län;10­14;0;0
1980;Västmanlands län;15­19;0;0
1980;Västmanlands län;20­24;0;0
1980;Västmanlands län;25­29;0;0
1980;Västmanlands län;30­34;0;0
1980;Västmanlands län;35­39;0;0
1980;Västmanlands län;40­44;0;0
1980;Västmanlands län;45­49;0;1
1980;Västmanlands län;50­54;2;0
1980;Västmanlands län;55­59;3;2
1980;Västmanlands län;60­64;5;0
1980;Västmanlands län;65­69;3;2
1980;Västmanlands län;70­74;4;2
1980;Västmanlands län;75­79;5;2
1980;Västmanlands län;80­84;3;2
1980;Västmanlands län;85+;3;7
1980;Dalarnas län;0­4;0;0
1980;Dalarnas län;5­9;0;0
1980;Dalarnas län;10­14;0;0
1980;Dalarnas län;15­19;0;0
1980;Dalarnas län;20­24;0;0
1980;Dalarnas län;25­29;0;0
1980;Dalarnas län;30­34;0;0
1980;Dalarnas län;35­39;0;0
1980;Dalarnas län;40­44;0;0
1980;Dalarnas län;45­49;0;0
1980;Dalarnas län;50­54;1;0
1980;Dalarnas län;55­59;0;0
1980;Dalarnas län;60­64;2;1
1980;Dalarnas län;65­69;1;2
1980;Dalarnas län;70­74;7;3
1980;Dalarnas län;75­79;3;1
1980;Dalarnas län;80­84;1;0
1980;Dalarnas län;85+;1;0
1980;Gävleborgs län;0­4;0;0
1980;Gävleborgs län;5­9;0;0
1980;Gävleborgs län;10­14;0;0
1980;Gävleborgs län;15­19;0;0
1980;Gävleborgs län;20­24;0;0
1980;Gävleborgs län;25­29;0;0
1980;Gävleborgs län;30­34;0;0
1980;Gävleborgs län;35­39;0;1
1980;Gävleborgs län;40­44;0;0
1980;Gävleborgs län;45­49;0;0
1980;Gävleborgs län;50­54;0;0
1980;Gävleborgs län;55­59;0;1
1980;Gävleborgs län;60­64;0;2
1980;Gävleborgs län;65­69;2;0
1980;Gävleborgs län;70­74;2;1
1980;Gävleborgs län;75­79;3;2
1980;Gävleborgs län;80­84;1;2
1980;Gävleborgs län;85+;2;2
1980;Västernorrlands län;0­4;0;0
1980;Västernorrlands län;5­9;0;0
1980;Västernorrlands län;10­14;0;0
1980;Västernorrlands län;15­19;0;0
1980;Västernorrlands län;20­24;0;0
1980;Västernorrlands län;25­29;0;0
1980;Västernorrlands län;30­34;0;0
1980;Västernorrlands län;35­39;0;0
1980;Västernorrlands län;40­44;1;0
1980;Västernorrlands län;45­49;1;0
1980;Västernorrlands län;50­54;0;0
1980;Västernorrlands län;55­59;0;1
1980;Västernorrlands län;60­64;0;0
1980;Västernorrlands län;65­69;2;0
1980;Västernorrlands län;70­74;5;3
1980;Västernorrlands län;75­79;3;3
1980;Västernorrlands län;80­84;2;1
1980;Västernorrlands län;85+;2;2
1980;Jämtlands län;0­4;0;0
1980;Jämtlands län;5­9;0;0
1980;Jämtlands län;10­14;0;0
1980;Jämtlands län;15­19;0;0
1980;Jämtlands län;20­24;0;0
1980;Jämtlands län;25­29;0;0
1980;Jämtlands län;30­34;0;0
1980;Jämtlands län;35­39;0;0
1980;Jämtlands län;40­44;0;0
1980;Jämtlands län;45­49;0;0
1980;Jämtlands län;50­54;1;0
1980;Jämtlands län;55­59;0;0
1980;Jämtlands län;60­64;1;0
1980;Jämtlands län;65­69;0;1
1980;Jämtlands län;70­74;0;0
1980;Jämtlands län;75­79;2;2
1980;Jämtlands län;80­84;1;1
1980;Jämtlands län;85+;2;2
1980;Västerbottens län;0­4;0;0
1980;Västerbottens län;5­9;0;0
1980;Västerbottens län;10­14;0;0
1980;Västerbottens län;15­19;0;0
1980;Västerbottens län;20­24;0;0
1980;Västerbottens län;25­29;0;0
1980;Västerbottens län;30­34;0;0
1980;Västerbottens län;35­39;0;0
1980;Västerbottens län;40­44;0;0
1980;Västerbottens län;45­49;0;0
1980;Västerbottens län;50­54;0;0
1980;Västerbottens län;55­59;0;0
1980;Västerbottens län;60­64;1;0
1980;Västerbottens län;65­69;2;0
1980;Västerbottens län;70­74;1;1
1980;Västerbottens län;75­79;2;1
1980;Västerbottens län;80­84;1;2
1980;Västerbottens län;85+;1;5
1980;Norrbottens län;0­4;0;0
1980;Norrbottens län;5­9;0;0
1980;Norrbottens län;10­14;0;0
1980;Norrbottens län;15­19;0;0
1980;Norrbottens län;20­24;0;0
1980;Norrbottens län;25­29;0;0
1980;Norrbottens län;30­34;0;1
1980;Norrbottens län;35­39;0;0
1980;Norrbottens län;40­44;0;0
1980;Norrbottens län;45­49;0;0
1980;Norrbottens län;50­54;0;0
1980;Norrbottens län;55­59;1;0
1980;Norrbottens län;60­64;2;0
1980;Norrbottens län;65­69;1;1
1980;Norrbottens län;70­74;1;0
1980;Norrbottens län;75­79;2;0
1980;Norrbottens län;80­84;4;2
1980;Norrbottens län;85+;1;1
1979;Riket;0­4;0;0
1979;Riket;5­9;0;0
1979;Riket;10­14;0;0
1979;Riket;15­19;0;2
1979;Riket;20­24;1;0
1979;Riket;25­29;1;0
1979;Riket;30­34;1;2
1979;Riket;35­39;1;4
1979;Riket;40­44;6;3
1979;Riket;45­49;4;7
1979;Riket;50­54;15;9
1979;Riket;55­59;26;13
1979;Riket;60­64;45;18
1979;Riket;65­69;77;41
1979;Riket;70­74;108;58
1979;Riket;75­79;124;66
1979;Riket;80­84;98;64
1979;Riket;85+;109;79
1979;Stockholms län;0­4;0;0
1979;Stockholms län;5­9;0;0
1979;Stockholms län;10­14;0;0
1979;Stockholms län;15­19;0;1
1979;Stockholms län;20­24;1;0
1979;Stockholms län;25­29;0;0
1979;Stockholms län;30­34;0;0
1979;Stockholms län;35­39;0;0
1979;Stockholms län;40­44;0;1
1979;Stockholms län;45­49;1;0
1979;Stockholms län;50­54;1;1
1979;Stockholms län;55­59;5;4
1979;Stockholms län;60­64;6;3
1979;Stockholms län;65­69;8;9
1979;Stockholms län;70­74;12;13
1979;Stockholms län;75­79;16;8
1979;Stockholms län;80­84;12;9
1979;Stockholms län;85+;12;10
1979;Uppsala län;0­4;0;0
1979;Uppsala län;5­9;0;0
1979;Uppsala län;10­14;0;0
1979;Uppsala län;15­19;0;0
1979;Uppsala län;20­24;0;0
1979;Uppsala län;25­29;0;0
1979;Uppsala län;30­34;0;0
1979;Uppsala län;35­39;0;0
1979;Uppsala län;40­44;1;0
1979;Uppsala län;45­49;0;0
1979;Uppsala län;50­54;0;2
1979;Uppsala län;55­59;0;1
1979;Uppsala län;60­64;3;1
1979;Uppsala län;65­69;4;1
1979;Uppsala län;70­74;4;4
1979;Uppsala län;75­79;3;3
1979;Uppsala län;80­84;6;2
1979;Uppsala län;85+;7;4
1979;Södermanlands län;0­4;0;0
1979;Södermanlands län;5­9;0;0
1979;Södermanlands län;10­14;0;0
1979;Södermanlands län;15­19;0;0
1979;Södermanlands län;20­24;0;0
1979;Södermanlands län;25­29;0;0
1979;Södermanlands län;30­34;0;0
1979;Södermanlands län;35­39;0;0
1979;Södermanlands län;40­44;0;0
1979;Södermanlands län;45­49;0;0
1979;Södermanlands län;50­54;1;0
1979;Södermanlands län;55­59;0;0
1979;Södermanlands län;60­64;2;0
1979;Södermanlands län;65­69;4;1
1979;Södermanlands län;70­74;5;1
1979;Södermanlands län;75­79;1;1
1979;Södermanlands län;80­84;3;2
1979;Södermanlands län;85+;0;2
1979;Östergötlands län;0­4;0;0
1979;Östergötlands län;5­9;0;0
1979;Östergötlands län;10­14;0;0
1979;Östergötlands län;15­19;0;0
1979;Östergötlands län;20­24;0;0
1979;Östergötlands län;25­29;0;0
1979;Östergötlands län;30­34;0;0
1979;Östergötlands län;35­39;0;0
1979;Östergötlands län;40­44;0;0
1979;Östergötlands län;45­49;1;1
1979;Östergötlands län;50­54;2;0
1979;Östergötlands län;55­59;1;0
1979;Östergötlands län;60­64;2;4
1979;Östergötlands län;65­69;2;2
1979;Östergötlands län;70­74;5;2
1979;Östergötlands län;75­79;7;1
1979;Östergötlands län;80­84;3;4
1979;Östergötlands län;85+;4;2
1979;Jönköpings län;0­4;0;0
1979;Jönköpings län;5­9;0;0
1979;Jönköpings län;10­14;0;0
1979;Jönköpings län;15­19;0;0
1979;Jönköpings län;20­24;0;0
1979;Jönköpings län;25­29;0;0
1979;Jönköpings län;30­34;0;0
1979;Jönköpings län;35­39;0;1
1979;Jönköpings län;40­44;0;0
1979;Jönköpings län;45­49;0;0
1979;Jönköpings län;50­54;0;0
1979;Jönköpings län;55­59;3;0
1979;Jönköpings län;60­64;1;1
1979;Jönköpings län;65­69;3;0
1979;Jönköpings län;70­74;5;2
1979;Jönköpings län;75­79;6;4
1979;Jönköpings län;80­84;5;1
1979;Jönköpings län;85+;4;2
1979;Kronobergs län;0­4;0;0
1979;Kronobergs län;5­9;0;0
1979;Kronobergs län;10­14;0;0
1979;Kronobergs län;15­19;0;0
1979;Kronobergs län;20­24;0;0
1979;Kronobergs län;25­29;0;0
1979;Kronobergs län;30­34;0;0
1979;Kronobergs län;35­39;0;0
1979;Kronobergs län;40­44;0;0
1979;Kronobergs län;45­49;1;0
1979;Kronobergs län;50­54;1;0
1979;Kronobergs län;55­59;0;0
1979;Kronobergs län;60­64;0;0
1979;Kronobergs län;65­69;2;2
1979;Kronobergs län;70­74;2;3
1979;Kronobergs län;75­79;2;4
1979;Kronobergs län;80­84;7;1
1979;Kronobergs län;85+;4;3
1979;Kalmar län;0­4;0;0
1979;Kalmar län;5­9;0;0
1979;Kalmar län;10­14;0;0
1979;Kalmar län;15­19;0;0
1979;Kalmar län;20­24;0;0
1979;Kalmar län;25­29;0;0
1979;Kalmar län;30­34;0;0
1979;Kalmar län;35­39;0;0
1979;Kalmar län;40­44;0;0
1979;Kalmar län;45­49;0;0
1979;Kalmar län;50­54;0;0
1979;Kalmar län;55­59;0;0
1979;Kalmar län;60­64;1;2
1979;Kalmar län;65­69;1;0
1979;Kalmar län;70­74;5;1
1979;Kalmar län;75­79;5;0
1979;Kalmar län;80­84;3;1
1979;Kalmar län;85+;2;1
1979;Gotlands län;0­4;0;0
1979;Gotlands län;5­9;0;0
1979;Gotlands län;10­14;0;0
1979;Gotlands län;15­19;0;0
1979;Gotlands län;20­24;0;0
1979;Gotlands län;25­29;0;0
1979;Gotlands län;30­34;0;0
1979;Gotlands län;35­39;0;0
1979;Gotlands län;40­44;0;1
1979;Gotlands län;45­49;0;0
1979;Gotlands län;50­54;0;0
1979;Gotlands län;55­59;0;0
1979;Gotlands län;60­64;1;0
1979;Gotlands län;65­69;1;1
1979;Gotlands län;70­74;1;0
1979;Gotlands län;75­79;2;0
1979;Gotlands län;80­84;1;0
1979;Gotlands län;85+;0;0
1979;Blekinge län;0­4;0;0
1979;Blekinge län;5­9;0;0
1979;Blekinge län;10­14;0;0
1979;Blekinge län;15­19;0;0
1979;Blekinge län;20­24;0;0
1979;Blekinge län;25­29;0;0
1979;Blekinge län;30­34;0;0
1979;Blekinge län;35­39;0;0
1979;Blekinge län;40­44;1;0
1979;Blekinge län;45­49;0;0
1979;Blekinge län;50­54;0;0
1979;Blekinge län;55­59;0;0
1979;Blekinge län;60­64;1;0
1979;Blekinge län;65­69;1;1
1979;Blekinge län;70­74;4;2
1979;Blekinge län;75­79;7;3
1979;Blekinge län;80­84;1;2
1979;Blekinge län;85+;6;2
1979;Skåne län;0­4;0;0
1979;Skåne län;5­9;0;0
1979;Skåne län;10­14;0;0
1979;Skåne län;15­19;0;0
1979;Skåne län;20­24;0;0
1979;Skåne län;25­29;0;0
1979;Skåne län;30­34;1;0
1979;Skåne län;35­39;1;0
1979;Skåne län;40­44;0;0
1979;Skåne län;45­49;0;0
1979;Skåne län;50­54;3;3
1979;Skåne län;55­59;4;2
1979;Skåne län;60­64;8;4
1979;Skåne län;65­69;11;4
1979;Skåne län;70­74;18;14
1979;Skåne län;75­79;20;19
1979;Skåne län;80­84;19;11
1979;Skåne län;85+;25;18
1979;Hallands län;0­4;0;0
1979;Hallands län;5­9;0;0
1979;Hallands län;10­14;0;0
1979;Hallands län;15­19;0;0
1979;Hallands län;20­24;0;0
1979;Hallands län;25­29;0;0
1979;Hallands län;30­34;0;0
1979;Hallands län;35­39;0;0
1979;Hallands län;40­44;0;0
1979;Hallands län;45­49;0;0
1979;Hallands län;50­54;0;0
1979;Hallands län;55­59;0;0
1979;Hallands län;60­64;2;0
1979;Hallands län;65­69;2;4
1979;Hallands län;70­74;4;0
1979;Hallands län;75­79;5;1
1979;Hallands län;80­84;0;0
1979;Hallands län;85+;1;5
1979;Västra Götalands län;0­4;0;0
1979;Västra Götalands län;5­9;0;0
1979;Västra Götalands län;10­14;0;0
1979;Västra Götalands län;15­19;0;0
1979;Västra Götalands län;20­24;0;0
1979;Västra Götalands län;25­29;0;0
1979;Västra Götalands län;30­34;0;0
1979;Västra Götalands län;35­39;0;3
1979;Västra Götalands län;40­44;2;0
1979;Västra Götalands län;45­49;0;4
1979;Västra Götalands län;50­54;3;1
1979;Västra Götalands län;55­59;3;3
1979;Västra Götalands län;60­64;10;2
1979;Västra Götalands län;65­69;17;8
1979;Västra Götalands län;70­74;22;7
1979;Västra Götalands län;75­79;24;12
1979;Västra Götalands län;80­84;19;14
1979;Västra Götalands län;85+;19;13
1979;Värmlands län;0­4;0;0
1979;Värmlands län;5­9;0;0
1979;Värmlands län;10­14;0;0
1979;Värmlands län;15­19;0;0
1979;Värmlands län;20­24;0;0
1979;Värmlands län;25­29;0;0
1979;Värmlands län;30­34;0;0
1979;Värmlands län;35­39;0;0
1979;Värmlands län;40­44;0;0
1979;Värmlands län;45­49;0;0
1979;Värmlands län;50­54;1;0
1979;Värmlands län;55­59;1;0
1979;Värmlands län;60­64;1;1
1979;Värmlands län;65­69;6;1
1979;Värmlands län;70­74;4;2
1979;Värmlands län;75­79;3;2
1979;Värmlands län;80­84;2;4
1979;Värmlands län;85+;3;4
1979;Örebro län;0­4;0;0
1979;Örebro län;5­9;0;0
1979;Örebro län;10­14;0;0
1979;Örebro län;15­19;0;0
1979;Örebro län;20­24;0;0
1979;Örebro län;25­29;0;0
1979;Örebro län;30­34;0;0
1979;Örebro län;35­39;0;0
1979;Örebro län;40­44;1;0
1979;Örebro län;45­49;0;0
1979;Örebro län;50­54;0;0
1979;Örebro län;55­59;1;0
1979;Örebro län;60­64;1;0
