"","years","age","counties","cases","sexInd"
"26079",1996,"70-74","Västernorrland",14.19,"Women"
"26080",1996,"75-59","Västernorrland",63.93,"Women"
"26081",1996,"80-84","Västernorrland",174.84,"Women"
"26082",1996,"85+","Västernorrland",149.27,"Women"
"26083",1996,"0-4","Jämtland",0,"Women"
"26084",1996,"5-9","Jämtland",0,"Women"
"26085",1996,"10-14","Jämtland",0,"Women"
"26086",1996,"15-19","Jämtland",0,"Women"
"26087",1996,"20-24","Jämtland",0,"Women"
"26088",1996,"25-29","Jämtland",0,"Women"
"26089",1996,"30-34","Jämtland",0,"Women"
"26090",1996,"35-39","Jämtland",0,"Women"
"26091",1996,"40-44","Jämtland",22.75,"Women"
"26092",1996,"45-49","Jämtland",0,"Women"
"26093",1996,"50-54","Jämtland",0,"Women"
"26094",1996,"55-59","Jämtland",0,"Women"
"26095",1996,"60-64","Jämtland",123.02,"Women"
"26096",1996,"65-69","Jämtland",58.54,"Women"
"26097",1996,"70-74","Jämtland",27.19,"Women"
"26098",1996,"75-59","Jämtland",0,"Women"
"26099",1996,"80-84","Jämtland",40.87,"Women"
"26100",1996,"85+","Jämtland",245.28,"Women"
"26101",1996,"0-4","Västerbotten",0,"Women"
"26102",1996,"5-9","Västerbotten",0,"Women"
"26103",1996,"10-14","Västerbotten",0,"Women"
"26104",1996,"15-19","Västerbotten",0,"Women"
"26105",1996,"20-24","Västerbotten",0,"Women"
"26106",1996,"25-29","Västerbotten",0,"Women"
"26107",1996,"30-34","Västerbotten",0,"Women"
"26108",1996,"35-39","Västerbotten",0,"Women"
"26109",1996,"40-44","Västerbotten",0,"Women"
"26110",1996,"45-49","Västerbotten",0,"Women"
"26111",1996,"50-54","Västerbotten",12.13,"Women"
"26112",1996,"55-59","Västerbotten",14.76,"Women"
"26113",1996,"60-64","Västerbotten",0,"Women"
"26114",1996,"65-69","Västerbotten",15.83,"Women"
"26115",1996,"70-74","Västerbotten",0,"Women"
"26116",1996,"75-59","Västerbotten",0,"Women"
"26117",1996,"80-84","Västerbotten",104.71,"Women"
"26118",1996,"85+","Västerbotten",214.75,"Women"
"26119",1996,"0-4","Norrbotten",0,"Women"
"26120",1996,"5-9","Norrbotten",0,"Women"
"26121",1996,"10-14","Norrbotten",0,"Women"
"26122",1996,"15-19","Norrbotten",0,"Women"
"26123",1996,"20-24","Norrbotten",0,"Women"
"26124",1996,"25-29","Norrbotten",0,"Women"
"26125",1996,"30-34","Norrbotten",0,"Women"
"26126",1996,"35-39","Norrbotten",0,"Women"
"26127",1996,"40-44","Norrbotten",0,"Women"
"26128",1996,"45-49","Norrbotten",0,"Women"
"26129",1996,"50-54","Norrbotten",0,"Women"
"26130",1996,"55-59","Norrbotten",0,"Women"
"26131",1996,"60-64","Norrbotten",14.42,"Women"
"26132",1996,"65-69","Norrbotten",29.45,"Women"
"26133",1996,"70-74","Norrbotten",16.32,"Women"
"26134",1996,"75-59","Norrbotten",20.04,"Women"
"26135",1996,"80-84","Norrbotten",26.44,"Women"
"26136",1996,"85+","Norrbotten",201.11,"Women"
"26137",1995,"0-4","Sweden",0,"Women"
"26138",1995,"5-9","Sweden",0,"Women"
"26139",1995,"10-14","Sweden",0,"Women"
"26140",1995,"15-19","Sweden",0.4,"Women"
"26141",1995,"20-24","Sweden",0,"Women"
"26142",1995,"25-29","Sweden",0.33,"Women"
"26143",1995,"30-34","Sweden",0.33,"Women"
"26144",1995,"35-39","Sweden",1.74,"Women"
"26145",1995,"40-44","Sweden",2.41,"Women"
"26146",1995,"45-49","Sweden",5.24,"Women"
"26147",1995,"50-54","Sweden",9.39,"Women"
"26148",1995,"55-59","Sweden",9.73,"Women"
"26149",1995,"60-64","Sweden",14.45,"Women"
"26150",1995,"65-69","Sweden",25.37,"Women"
"26151",1995,"70-74","Sweden",49.88,"Women"
"26152",1995,"75-59","Sweden",85.6,"Women"
"26153",1995,"80-84","Sweden",110.86,"Women"
"26154",1995,"85+","Sweden",203.66,"Women"
"26155",1995,"0-4","Stockholm",0,"Women"
"26156",1995,"5-9","Stockholm",0,"Women"
"26157",1995,"10-14","Stockholm",0,"Women"
"26158",1995,"15-19","Stockholm",2.27,"Women"
"26159",1995,"20-24","Stockholm",0,"Women"
"26160",1995,"25-29","Stockholm",1.4,"Women"
"26161",1995,"30-34","Stockholm",0,"Women"
"26162",1995,"35-39","Stockholm",0,"Women"
"26163",1995,"40-44","Stockholm",5.16,"Women"
"26164",1995,"45-49","Stockholm",9.07,"Women"
"26165",1995,"50-54","Stockholm",6.75,"Women"
"26166",1995,"55-59","Stockholm",7.09,"Women"
"26167",1995,"60-64","Stockholm",5.52,"Women"
"26168",1995,"65-69","Stockholm",24.5,"Women"
"26169",1995,"70-74","Stockholm",42.9,"Women"
"26170",1995,"75-59","Stockholm",104.2,"Women"
"26171",1995,"80-84","Stockholm",86.03,"Women"
"26172",1995,"85+","Stockholm",185.84,"Women"
"26173",1995,"0-4","Uppsala",0,"Women"
"26174",1995,"5-9","Uppsala",0,"Women"
"26175",1995,"10-14","Uppsala",0,"Women"
"26176",1995,"15-19","Uppsala",0,"Women"
"26177",1995,"20-24","Uppsala",0,"Women"
"26178",1995,"25-29","Uppsala",0,"Women"
"26179",1995,"30-34","Uppsala",0,"Women"
"26180",1995,"35-39","Uppsala",0,"Women"
"26181",1995,"40-44","Uppsala",0,"Women"
"26182",1995,"45-49","Uppsala",0,"Women"
"26183",1995,"50-54","Uppsala",0,"Women"
"26184",1995,"55-59","Uppsala",29.22,"Women"
"26185",1995,"60-64","Uppsala",0,"Women"
"26186",1995,"65-69","Uppsala",16.83,"Women"
"26187",1995,"70-74","Uppsala",64.43,"Women"
"26188",1995,"75-59","Uppsala",96.29,"Women"
"26189",1995,"80-84","Uppsala",50.51,"Women"
"26190",1995,"85+","Uppsala",109.05,"Women"
"26191",1995,"0-4","Södermanland",0,"Women"
"26192",1995,"5-9","Södermanland",0,"Women"
"26193",1995,"10-14","Södermanland",0,"Women"
"26194",1995,"15-19","Södermanland",0,"Women"
"26195",1995,"20-24","Södermanland",0,"Women"
"26196",1995,"25-29","Södermanland",0,"Women"
"26197",1995,"30-34","Södermanland",0,"Women"
"26198",1995,"35-39","Södermanland",12.31,"Women"
"26199",1995,"40-44","Södermanland",0,"Women"
"26200",1995,"45-49","Södermanland",0,"Women"
"26201",1995,"50-54","Södermanland",22.63,"Women"
"26202",1995,"55-59","Södermanland",0,"Women"
"26203",1995,"60-64","Södermanland",0,"Women"
"26204",1995,"65-69","Södermanland",15.39,"Women"
"26205",1995,"70-74","Södermanland",43.68,"Women"
"26206",1995,"75-59","Södermanland",35.68,"Women"
"26207",1995,"80-84","Södermanland",70.35,"Women"
"26208",1995,"85+","Södermanland",56.92,"Women"
"26209",1995,"0-4","Östergötland",0,"Women"
"26210",1995,"5-9","Östergötland",0,"Women"
"26211",1995,"10-14","Östergötland",0,"Women"
"26212",1995,"15-19","Östergötland",0,"Women"
"26213",1995,"20-24","Östergötland",0,"Women"
"26214",1995,"25-29","Östergötland",0,"Women"
"26215",1995,"30-34","Östergötland",0,"Women"
"26216",1995,"35-39","Östergötland",0,"Women"
"26217",1995,"40-44","Östergötland",7.5,"Women"
"26218",1995,"45-49","Östergötland",0,"Women"
"26219",1995,"50-54","Östergötland",0,"Women"
"26220",1995,"55-59","Östergötland",0,"Women"
"26221",1995,"60-64","Östergötland",0,"Women"
"26222",1995,"65-69","Östergötland",30.03,"Women"
"26223",1995,"70-74","Östergötland",37.56,"Women"
"26224",1995,"75-59","Östergötland",22.59,"Women"
"26225",1995,"80-84","Östergötland",101.38,"Women"
"26226",1995,"85+","Östergötland",242.99,"Women"
"26227",1995,"0-4","Jönköping",0,"Women"
"26228",1995,"5-9","Jönköping",0,"Women"
"26229",1995,"10-14","Jönköping",0,"Women"
"26230",1995,"15-19","Jönköping",0,"Women"
"26231",1995,"20-24","Jönköping",0,"Women"
"26232",1995,"25-29","Jönköping",0,"Women"
"26233",1995,"30-34","Jönköping",0,"Women"
"26234",1995,"35-39","Jönköping",0,"Women"
"26235",1995,"40-44","Jönköping",0,"Women"
"26236",1995,"45-49","Jönköping",0,"Women"
"26237",1995,"50-54","Jönköping",9.85,"Women"
"26238",1995,"55-59","Jönköping",11.9,"Women"
"26239",1995,"60-64","Jönköping",37.96,"Women"
"26240",1995,"65-69","Jönköping",23.94,"Women"
"26241",1995,"70-74","Jönköping",45.99,"Women"
"26242",1995,"75-59","Jönköping",150.91,"Women"
"26243",1995,"80-84","Jönköping",192.63,"Women"
"26244",1995,"85+","Jönköping",378.87,"Women"
"26245",1995,"0-4","Kronoberg",0,"Women"
"26246",1995,"5-9","Kronoberg",0,"Women"
"26247",1995,"10-14","Kronoberg",0,"Women"
"26248",1995,"15-19","Kronoberg",0,"Women"
"26249",1995,"20-24","Kronoberg",0,"Women"
"26250",1995,"25-29","Kronoberg",0,"Women"
"26251",1995,"30-34","Kronoberg",0,"Women"
"26252",1995,"35-39","Kronoberg",0,"Women"
"26253",1995,"40-44","Kronoberg",0,"Women"
"26254",1995,"45-49","Kronoberg",0,"Women"
"26255",1995,"50-54","Kronoberg",0,"Women"
"26256",1995,"55-59","Kronoberg",21.53,"Women"
"26257",1995,"60-64","Kronoberg",22.84,"Women"
"26258",1995,"65-69","Kronoberg",66.75,"Women"
"26259",1995,"70-74","Kronoberg",45.18,"Women"
"26260",1995,"75-59","Kronoberg",53.93,"Women"
"26261",1995,"80-84","Kronoberg",100.96,"Women"
"26262",1995,"85+","Kronoberg",216.45,"Women"
"26263",1995,"0-4","Kalmar",0,"Women"
"26264",1995,"5-9","Kalmar",0,"Women"
"26265",1995,"10-14","Kalmar",0,"Women"
"26266",1995,"15-19","Kalmar",0,"Women"
"26267",1995,"20-24","Kalmar",0,"Women"
"26268",1995,"25-29","Kalmar",0,"Women"
"26269",1995,"30-34","Kalmar",0,"Women"
"26270",1995,"35-39","Kalmar",0,"Women"
"26271",1995,"40-44","Kalmar",0,"Women"
"26272",1995,"45-49","Kalmar",22.96,"Women"
"26273",1995,"50-54","Kalmar",12.83,"Women"
"26274",1995,"55-59","Kalmar",15.37,"Women"
"26275",1995,"60-64","Kalmar",0,"Women"
"26276",1995,"65-69","Kalmar",15.77,"Women"
"26277",1995,"70-74","Kalmar",29.8,"Women"
"26278",1995,"75-59","Kalmar",70.48,"Women"
"26279",1995,"80-84","Kalmar",177.29,"Women"
"26280",1995,"85+","Kalmar",76.24,"Women"
"26281",1995,"0-4","Gotland",0,"Women"
"26282",1995,"5-9","Gotland",0,"Women"
"26283",1995,"10-14","Gotland",0,"Women"
"26284",1995,"15-19","Gotland",0,"Women"
"26285",1995,"20-24","Gotland",0,"Women"
"26286",1995,"25-29","Gotland",0,"Women"
"26287",1995,"30-34","Gotland",0,"Women"
"26288",1995,"35-39","Gotland",0,"Women"
"26289",1995,"40-44","Gotland",0,"Women"
"26290",1995,"45-49","Gotland",0,"Women"
"26291",1995,"50-54","Gotland",0,"Women"
"26292",1995,"55-59","Gotland",0,"Women"
"26293",1995,"60-64","Gotland",0,"Women"
"26294",1995,"65-69","Gotland",72.33,"Women"
"26295",1995,"70-74","Gotland",0,"Women"
"26296",1995,"75-59","Gotland",82.1,"Women"
"26297",1995,"80-84","Gotland",0,"Women"
"26298",1995,"85+","Gotland",119.19,"Women"
"26299",1995,"0-4","Blekinge",0,"Women"
"26300",1995,"5-9","Blekinge",0,"Women"
"26301",1995,"10-14","Blekinge",0,"Women"
"26302",1995,"15-19","Blekinge",0,"Women"
"26303",1995,"20-24","Blekinge",0,"Women"
"26304",1995,"25-29","Blekinge",0,"Women"
"26305",1995,"30-34","Blekinge",0,"Women"
"26306",1995,"35-39","Blekinge",0,"Women"
"26307",1995,"40-44","Blekinge",0,"Women"
"26308",1995,"45-49","Blekinge",18.06,"Women"
"26309",1995,"50-54","Blekinge",0,"Women"
"26310",1995,"55-59","Blekinge",0,"Women"
"26311",1995,"60-64","Blekinge",25.87,"Women"
"26312",1995,"65-69","Blekinge",50.24,"Women"
"26313",1995,"70-74","Blekinge",49.8,"Women"
"26314",1995,"75-59","Blekinge",29.32,"Women"
"26315",1995,"80-84","Blekinge",72.11,"Women"
"26316",1995,"85+","Blekinge",496.59,"Women"
"26317",1995,"0-4","Skåne",0,"Women"
"26318",1995,"5-9","Skåne",0,"Women"
"26319",1995,"10-14","Skåne",0,"Women"
"26320",1995,"15-19","Skåne",0,"Women"
"26321",1995,"20-24","Skåne",0,"Women"
"26322",1995,"25-29","Skåne",0,"Women"
"26323",1995,"30-34","Skåne",0,"Women"
"26324",1995,"35-39","Skåne",5.69,"Women"
"26325",1995,"40-44","Skåne",5.48,"Women"
"26326",1995,"45-49","Skåne",4.98,"Women"
"26327",1995,"50-54","Skåne",21.86,"Women"
"26328",1995,"55-59","Skåne",13.81,"Women"
"26329",1995,"60-64","Skåne",26.12,"Women"
"26330",1995,"65-69","Skåne",42.92,"Women"
"26331",1995,"70-74","Skåne",87.5,"Women"
"26332",1995,"75-59","Skåne",153.56,"Women"
"26333",1995,"80-84","Skåne",156.08,"Women"
"26334",1995,"85+","Skåne",280.38,"Women"
"26335",1995,"0-4","Halland",0,"Women"
"26336",1995,"5-9","Halland",0,"Women"
"26337",1995,"10-14","Halland",0,"Women"
"26338",1995,"15-19","Halland",0,"Women"
"26339",1995,"20-24","Halland",0,"Women"
"26340",1995,"25-29","Halland",0,"Women"
"26341",1995,"30-34","Halland",11.32,"Women"
"26342",1995,"35-39","Halland",0,"Women"
"26343",1995,"40-44","Halland",11.36,"Women"
"26344",1995,"45-49","Halland",0,"Women"
"26345",1995,"50-54","Halland",0,"Women"
"26346",1995,"55-59","Halland",14.49,"Women"
"26347",1995,"60-64","Halland",0,"Women"
"26348",1995,"65-69","Halland",47.18,"Women"
"26349",1995,"70-74","Halland",46.26,"Women"
"26350",1995,"75-59","Halland",94.2,"Women"
"26351",1995,"80-84","Halland",172.24,"Women"
"26352",1995,"85+","Halland",305.94,"Women"
"26353",1995,"0-4","VästraGötaland",0,"Women"
"26354",1995,"5-9","VästraGötaland",0,"Women"
"26355",1995,"10-14","VästraGötaland",0,"Women"
"26356",1995,"15-19","VästraGötaland",0,"Women"
"26357",1995,"20-24","VästraGötaland",0,"Women"
"26358",1995,"25-29","VästraGötaland",0,"Women"
"26359",1995,"30-34","VästraGötaland",0,"Women"
"26360",1995,"35-39","VästraGötaland",4.12,"Women"
"26361",1995,"40-44","VästraGötaland",0,"Women"
"26362",1995,"45-49","VästraGötaland",7.6,"Women"
"26363",1995,"50-54","VästraGötaland",6.51,"Women"
"26364",1995,"55-59","VästraGötaland",16.23,"Women"
"26365",1995,"60-64","VästraGötaland",26.08,"Women"
"26366",1995,"65-69","VästraGötaland",28.61,"Women"
"26367",1995,"70-74","VästraGötaland",86.49,"Women"
"26368",1995,"75-59","VästraGötaland",86.61,"Women"
"26369",1995,"80-84","VästraGötaland",149.94,"Women"
"26370",1995,"85+","VästraGötaland",234.87,"Women"
"26371",1995,"0-4","Värmland",0,"Women"
"26372",1995,"5-9","Värmland",0,"Women"
"26373",1995,"10-14","Värmland",0,"Women"
"26374",1995,"15-19","Värmland",0,"Women"
"26375",1995,"20-24","Värmland",0,"Women"
"26376",1995,"25-29","Värmland",0,"Women"
"26377",1995,"30-34","Värmland",0,"Women"
"26378",1995,"35-39","Värmland",0,"Women"
"26379",1995,"40-44","Värmland",0,"Women"
"26380",1995,"45-49","Värmland",19.96,"Women"
"26381",1995,"50-54","Värmland",43.64,"Women"
"26382",1995,"55-59","Värmland",0,"Women"
"26383",1995,"60-64","Värmland",13.23,"Women"
"26384",1995,"65-69","Värmland",0,"Women"
"26385",1995,"70-74","Värmland",49.88,"Women"
"26386",1995,"75-59","Värmland",106.94,"Women"
"26387",1995,"80-84","Värmland",80.1,"Women"
"26388",1995,"85+","Värmland",138.74,"Women"
"26389",1995,"0-4","Örebro",0,"Women"
"26390",1995,"5-9","Örebro",0,"Women"
"26391",1995,"10-14","Örebro",0,"Women"
"26392",1995,"15-19","Örebro",0,"Women"
"26393",1995,"20-24","Örebro",0,"Women"
"26394",1995,"25-29","Örebro",0,"Women"
"26395",1995,"30-34","Örebro",0,"Women"
"26396",1995,"35-39","Örebro",0,"Women"
"26397",1995,"40-44","Örebro",0,"Women"
"26398",1995,"45-49","Örebro",0,"Women"
"26399",1995,"50-54","Örebro",0,"Women"
"26400",1995,"55-59","Örebro",0,"Women"
"26401",1995,"60-64","Örebro",15.72,"Women"
"26402",1995,"65-69","Örebro",29.11,"Women"
"26403",1995,"70-74","Örebro",0,"Women"
"26404",1995,"75-59","Örebro",107.67,"Women"
"26405",1995,"80-84","Örebro",79.58,"Women"
"26406",1995,"85+","Örebro",144.51,"Women"
"26407",1995,"0-4","Västmanland",0,"Women"
"26408",1995,"5-9","Västmanland",0,"Women"
"26409",1995,"10-14","Västmanland",0,"Women"
"26410",1995,"15-19","Västmanland",0,"Women"
"26411",1995,"20-24","Västmanland",0,"Women"
"26412",1995,"25-29","Västmanland",0,"Women"
"26413",1995,"30-34","Västmanland",0,"Women"
"26414",1995,"35-39","Västmanland",0,"Women"
"26415",1995,"40-44","Västmanland",0,"Women"
"26416",1995,"45-49","Västmanland",0,"Women"
"26417",1995,"50-54","Västmanland",23.42,"Women"
"26418",1995,"55-59","Västmanland",0,"Women"
"26419",1995,"60-64","Västmanland",16.65,"Women"
"26420",1995,"65-69","Västmanland",0,"Women"
"26421",1995,"70-74","Västmanland",31.51,"Women"
"26422",1995,"75-59","Västmanland",37.72,"Women"
"26423",1995,"80-84","Västmanland",25.8,"Women"
"26424",1995,"85+","Västmanland",130.53,"Women"
"26425",1995,"0-4","Dalarna",0,"Women"
"26426",1995,"5-9","Dalarna",0,"Women"
"26427",1995,"10-14","Dalarna",0,"Women"
"26428",1995,"15-19","Dalarna",0,"Women"
"26429",1995,"20-24","Dalarna",0,"Women"
"26430",1995,"25-29","Dalarna",0,"Women"
"26431",1995,"30-34","Dalarna",0,"Women"
"26432",1995,"35-39","Dalarna",0,"Women"
"26433",1995,"40-44","Dalarna",0,"Women"
"26434",1995,"45-49","Dalarna",0,"Women"
"26435",1995,"50-54","Dalarna",0,"Women"
"26436",1995,"55-59","Dalarna",40.39,"Women"
"26437",1995,"60-64","Dalarna",14.01,"Women"
"26438",1995,"65-69","Dalarna",13.19,"Women"
"26439",1995,"70-74","Dalarna",12.36,"Women"
"26440",1995,"75-59","Dalarna",42.84,"Women"
"26441",1995,"80-84","Dalarna",95.58,"Women"
"26442",1995,"85+","Dalarna",193.77,"Women"
"26443",1995,"0-4","Gävleborg",0,"Women"
"26444",1995,"5-9","Gävleborg",0,"Women"
"26445",1995,"10-14","Gävleborg",0,"Women"
"26446",1995,"15-19","Gävleborg",0,"Women"
"26447",1995,"20-24","Gävleborg",0,"Women"
"26448",1995,"25-29","Gävleborg",0,"Women"
"26449",1995,"30-34","Gävleborg",0,"Women"
"26450",1995,"35-39","Gävleborg",0,"Women"
"26451",1995,"40-44","Gävleborg",0,"Women"
"26452",1995,"45-49","Gävleborg",0,"Women"
"26453",1995,"50-54","Gävleborg",10.48,"Women"
"26454",1995,"55-59","Gävleborg",0,"Women"
"26455",1995,"60-64","Gävleborg",13.51,"Women"
"26456",1995,"65-69","Gävleborg",26.09,"Women"
"26457",1995,"70-74","Gävleborg",0,"Women"
"26458",1995,"75-59","Gävleborg",14.4,"Women"
"26459",1995,"80-84","Gävleborg",0,"Women"
"26460",1995,"85+","Gävleborg",116.23,"Women"
"26461",1995,"0-4","Västernorrland",0,"Women"
"26462",1995,"5-9","Västernorrland",0,"Women"
"26463",1995,"10-14","Västernorrland",0,"Women"
"26464",1995,"15-19","Västernorrland",0,"Women"
"26465",1995,"20-24","Västernorrland",0,"Women"
"26466",1995,"25-29","Västernorrland",0,"Women"
"26467",1995,"30-34","Västernorrland",0,"Women"
"26468",1995,"35-39","Västernorrland",0,"Women"
"26469",1995,"40-44","Västernorrland",0,"Women"
"26470",1995,"45-49","Västernorrland",0,"Women"
"26471",1995,"50-54","Västernorrland",0,"Women"
"26472",1995,"55-59","Västernorrland",0,"Women"
"26473",1995,"60-64","Västernorrland",14.37,"Women"
"26474",1995,"65-69","Västernorrland",0,"Women"
"26475",1995,"70-74","Västernorrland",55.04,"Women"
"26476",1995,"75-59","Västernorrland",33.36,"Women"
"26477",1995,"80-84","Västernorrland",193.57,"Women"
"26478",1995,"85+","Västernorrland",102.3,"Women"
"26479",1995,"0-4","Jämtland",0,"Women"
"26480",1995,"5-9","Jämtland",0,"Women"
"26481",1995,"10-14","Jämtland",0,"Women"
"26482",1995,"15-19","Jämtland",0,"Women"
"26483",1995,"20-24","Jämtland",0,"Women"
"26484",1995,"25-29","Jämtland",0,"Women"
"26485",1995,"30-34","Jämtland",0,"Women"
"26486",1995,"35-39","Jämtland",0,"Women"
"26487",1995,"40-44","Jämtland",0,"Women"
"26488",1995,"45-49","Jämtland",0,"Women"
"26489",1995,"50-54","Jämtland",24.16,"Women"
"26490",1995,"55-59","Jämtland",0,"Women"
"26491",1995,"60-64","Jämtland",0,"Women"
"26492",1995,"65-69","Jämtland",28.84,"Women"
"26493",1995,"70-74","Jämtland",0,"Women"
"26494",1995,"75-59","Jämtland",62,"Women"
"26495",1995,"80-84","Jämtland",82.71,"Women"
"26496",1995,"85+","Jämtland",151.55,"Women"
"26497",1995,"0-4","Västerbotten",0,"Women"
"26498",1995,"5-9","Västerbotten",0,"Women"
"26499",1995,"10-14","Västerbotten",0,"Women"
"26500",1995,"15-19","Västerbotten",0,"Women"
"26501",1995,"20-24","Västerbotten",0,"Women"
"26502",1995,"25-29","Västerbotten",0,"Women"
"26503",1995,"30-34","Västerbotten",0,"Women"
"26504",1995,"35-39","Västerbotten",0,"Women"
"26505",1995,"40-44","Västerbotten",0,"Women"
"26506",1995,"45-49","Västerbotten",0,"Women"
"26507",1995,"50-54","Västerbotten",0,"Women"
"26508",1995,"55-59","Västerbotten",0,"Women"
"26509",1995,"60-64","Västerbotten",0,"Women"
"26510",1995,"65-69","Västerbotten",0,"Women"
"26511",1995,"70-74","Västerbotten",15.6,"Women"
"26512",1995,"75-59","Västerbotten",57.5,"Women"
"26513",1995,"80-84","Västerbotten",0,"Women"
"26514",1995,"85+","Västerbotten",74.34,"Women"
"26515",1995,"0-4","Norrbotten",0,"Women"
"26516",1995,"5-9","Norrbotten",0,"Women"
"26517",1995,"10-14","Norrbotten",0,"Women"
"26518",1995,"15-19","Norrbotten",0,"Women"
"26519",1995,"20-24","Norrbotten",0,"Women"
"26520",1995,"25-29","Norrbotten",0,"Women"
"26521",1995,"30-34","Norrbotten",0,"Women"
"26522",1995,"35-39","Norrbotten",0,"Women"
"26523",1995,"40-44","Norrbotten",0,"Women"
"26524",1995,"45-49","Norrbotten",0,"Women"
"26525",1995,"50-54","Norrbotten",0,"Women"
"26526",1995,"55-59","Norrbotten",0,"Women"
"26527",1995,"60-64","Norrbotten",14.4,"Women"
"26528",1995,"65-69","Norrbotten",0,"Women"
"26529",1995,"70-74","Norrbotten",16.09,"Women"
"26530",1995,"75-59","Norrbotten",20.62,"Women"
"26531",1995,"80-84","Norrbotten",80.42,"Women"
"26532",1995,"85+","Norrbotten",102.65,"Women"
"26533",1994,"0-4","Sweden",0,"Women"
"26534",1994,"5-9","Sweden",0,"Women"
"26535",1994,"10-14","Sweden",0,"Women"
"26536",1994,"15-19","Sweden",0.4,"Women"
